id,reg_date,user,day,people,plane,acc,activity
3124,2021-11-04,151,3,1,"8,79",7,"25,29"
3125,2021-11-04,152,4,6,"48,79",6,"6,10,12,18"
3126,2021-11-04,184,5,5,"3,135",7,"31,19,18,10,9"
3127,2021-11-04,96,4,5,"8,52",6,"6,10,12,18"
3128,2021-11-05,83,4,7,"4,156",5,"21,31,30"
3129,2021-11-05,39,3,6,"28,150",7,"1,5,17"
3130,2021-11-05,14,3,7,"8,79",5,"28,20,19"
3131,2021-11-05,109,3,6,"42,190",1,"15,16,25"
3132,2021-11-05,61,3,1,"153,167",16,"15,16,25"
3133,2021-11-05,122,4,2,"172,220",7,"6,5,11,13"
3134,2021-11-05,152,4,5,"9,126",8,"11,10,2,9"
3135,2021-11-05,153,3,5,"65,45",7,"24,23,30"
3136,2021-11-05,2,4,2,"9,182",5,"18,19,21,23"
3137,2021-11-05,97,3,7,"9,162",7,"24,23,30"
3138,2021-11-06,84,3,4,"4,62",4,"26,27,18"
3139,2021-11-06,40,5,1,"153,167",5,"3,4,19,24"
3140,2021-11-06,15,5,4,"9,126",6,"15,17,28,30,16"
3141,2021-11-06,110,4,1,"160,187",2,"17,19,31"
3142,2021-11-06,62,4,5,"142,162",17,"17,19,31"
3143,2021-11-06,123,5,6,"277,256",5,"27,23,25,1"
3144,2021-11-06,153,4,7,"8,52",9,"9,4,3,15"
3145,2021-11-06,154,5,3,"43,82",8,"30,31,4,7"
3146,2021-11-06,3,2,3,"9,210",2,"22,24"
3147,2021-11-06,98,5,8,"4,156",8,"30,31,4,7"
3148,2021-11-07,85,5,5,"3,78",3,"18,4,5,6,19"
3149,2021-11-07,41,5,5,"142,162",2,"25,26,19,11,9"
3150,2021-11-07,16,5,5,"8,52",8,"18,19,20,21,4"
3151,2021-11-07,111,4,5,"3,135",3,"30,16,28"
3152,2021-11-07,63,4,7,"180,192",18,"30,16,28"
3153,2021-11-07,124,5,1,"42,190",2,"9,8,12,14,21"
3154,2021-11-07,154,4,4,"9,162",10,"18,19,21,25"
3155,2021-11-07,155,5,4,"81,46",9,"31,19,18,10,9"
3156,2021-11-07,4,3,4,"8,79",12,"25,29"
3157,2021-11-07,99,5,3,"4,62",9,"31,19,18,10,9"
3158,2021-11-08,86,5,2,"1,90",5,"19,21,25,26"
3159,2021-11-08,42,4,7,"180,192",12,"7,8,14,16"
3160,2021-11-08,17,4,2,"9,162",9,"1,6,29"
3161,2021-11-08,112,3,7,"9,182",4,"28,20,19"
3162,2021-11-08,64,3,8,"172,220",19,"28,20,19"
3163,2021-11-08,125,3,5,"160,187",12,"21,23,24"
3164,2021-11-08,155,5,6,"4,156",11,"25,29,31,12"
3165,2021-11-08,156,4,7,"35,98",10,"18,19,21,23"
3166,2021-11-08,5,4,2,"9,126",19,"11,10,2,9"
3167,2021-11-08,100,4,4,"3,78",10,"18,19,21,23"
3168,2021-11-09,87,4,3,"3,36",5,"26,28,29,15"
3169,2021-11-09,43,2,4,"172,220",19,"20,26"
3170,2021-11-09,18,3,3,"4,156",1,"3,5,28"
3171,2021-11-09,113,5,4,"9,210",5,"15,17,28,30,16"
3172,2021-11-09,65,5,3,"277,256",1,"15,17,28,30,16"
3173,2021-11-09,126,2,7,"3,135",19,"7,6"
3174,2021-11-09,156,5,5,"4,62",12,"7,6,15,18,29"
3175,2021-11-09,157,2,1,"65,72",11,"22,24"
3176,2021-11-09,6,4,6,"8,52",18,"9,4,3,15"
3177,2021-11-09,101,2,6,"32,142",11,"22,24"
3178,2021-11-10,88,2,4,"38,91",1,"1,5"
3179,2021-11-10,44,3,6,"277,256",18,"23,28,19"
3180,2021-11-10,19,5,4,"4,62",7,"13,18,26,24"
3181,2021-11-10,114,5,6,"8,79",6,"18,19,20,21,4"
3182,2021-11-10,66,5,4,"42,190",3,"18,19,20,21,4"
3183,2021-11-10,127,3,8,"9,182",18,"15,19,24"
3184,2021-11-10,157,3,3,"3,78",13,"25,24,13"
3185,2021-11-10,158,3,2,"48,23",12,"25,29"
3186,2021-11-10,7,4,1,"9,162",17,"18,19,21,25"
3187,2021-11-10,102,3,5,"145,151",12,"25,29"
3188,2021-11-11,89,3,2,"126,189",3,"1,6,9"
3189,2021-11-11,45,4,5,"42,190",17,"14,15,19,20"
3190,2021-11-11,20,5,2,"3,78",5,"14,18,28,31"
3191,2021-11-11,115,4,5,"9,126",7,"1,6,29"
3192,2021-11-11,67,3,6,"160,187",5,"23,26,27"
3193,2021-11-11,128,4,3,"9,210",17,"26,27,28,5"
3194,2021-11-11,158,2,4,"32,142",14,"11,12"
3195,2021-11-11,159,4,3,"156,190",13,"11,10,2,9"
3196,2021-11-11,8,5,5,"4,156",1,"25,29,31,12"
3197,2021-11-11,103,4,3,"28,150",13,"11,10,2,9"
3198,2021-11-12,90,4,6,"123,178",5,"9,8,4,1"
3199,2021-11-12,46,4,3,"160,187",1,"21,22,24"
3200,2021-11-12,21,4,6,"32,142",2,"2,9,19,20"
3201,2021-11-12,116,3,3,"8,52",8,"3,5,28"
3202,2021-11-12,68,4,5,"3,135",6,"28,29,6"
3203,2021-11-12,129,4,4,"8,79",1,"6,10,12,18"
3204,2021-11-12,159,3,7,"145,151",15,"5,7,8"
3205,2021-11-12,160,4,5,"184,230",14,"9,4,3,15"
3206,2021-11-12,9,5,7,"4,62",2,"7,6,15,18,29"
3207,2021-11-12,104,4,4,"153,167",14,"9,4,3,15"
3208,2021-11-13,91,4,1,"189,230",6,"1,3,8,18"
3209,2021-11-13,47,4,4,"3,135",2,"19,18,5,31"
3210,2021-11-13,22,2,1,"145,151",12,"12,11"
3211,2021-11-13,117,5,4,"9,162",9,"13,18,26,24"
3212,2021-11-13,69,4,3,"9,182",8,"16,14,13,6"
3213,2021-11-13,130,3,6,"9,126",2,"24,23,30"
3214,2021-11-13,160,4,1,"28,150",16,"4,6,13,19"
3215,2021-11-13,161,4,6,"167,199",15,"18,19,21,25"
3216,2021-11-13,10,3,8,"3,78",3,"25,24,13"
3217,2021-11-13,105,4,7,"142,162",15,"18,19,21,25"
3218,2021-11-14,92,4,5,"230,277",8,"18,19,5,28"
3219,2021-11-14,48,5,7,"9,182",3,"31,14,15,16"
3220,2021-11-14,23,3,5,"28,150",19,"23,26,27"
3221,2021-11-14,118,5,7,"4,156",10,"14,18,28,31"
3222,2021-11-14,70,4,4,"9,210",9,"6,5,11,13"
3223,2021-11-14,131,5,5,"8,52",3,"30,31,4,7"
3224,2021-11-14,161,4,2,"153,167",17,"18,17,2"
3225,2021-11-14,162,5,7,"183,260",16,"25,29,31,12"
3226,2021-11-14,11,2,3,"32,142",4,"11,12"
3227,2021-11-14,106,5,1,"180,192",16,"25,29,31,12"
3228,2021-11-15,93,4,7,"156,48",9,"1,6,29"
3229,2021-11-15,49,5,1,"9,210",4,"20,21,26,4"
3230,2021-11-15,24,4,7,"153,167",18,"28,29,6"
3231,2021-11-15,119,4,1,"4,62",11,"2,9,19,20"
3232,2021-11-15,71,5,7,"8,79",1,"27,23,25,1"
3233,2021-11-15,132,5,3,"9,162",4,"31,19,18,10,9"
3234,2021-11-15,162,3,3,"142,162",18,"1,5,17"
3235,2021-11-15,163,5,5,"230,245",17,"7,6,15,18,29"
3236,2021-11-15,12,3,4,"145,151",5,"5,7,8"
3237,2021-11-15,107,5,2,"172,220",17,"7,6,15,18,29"
3238,2021-11-16,94,3,5,"48,79",1,"3,5,28"
3239,2021-11-16,50,3,2,"8,79",5,"12,16,8"
3240,2021-11-16,25,4,5,"142,162",17,"16,14,13,6"
3241,2021-11-16,120,2,2,"3,78",12,"12,11"
3242,2021-11-16,72,5,1,"9,126",7,"9,8,12,14,21"
3243,2021-11-16,133,4,4,"4,156",5,"18,19,21,23"
3244,2021-11-16,163,5,5,"180,192",19,"3,4,19,24"
3245,2021-11-16,164,3,2,"32,142",18,"25,24,13"
3246,2021-11-16,13,4,6,"28,150",6,"4,6,13,19"
3247,2021-11-16,108,3,3,"277,256",18,"25,24,13"
3248,2021-11-17,95,5,2,"65,45",7,"13,18,26,24"
3249,2021-11-17,51,2,3,"9,126",6,"1,9"
3250,2021-11-17,26,4,2,"180,192",1,"6,5,11,13"
3251,2021-11-17,121,3,3,"28,150",13,"23,26,27"
3252,2021-11-17,73,3,2,"8,52",5,"21,23,24"
3253,2021-11-17,134,2,7,"4,62",6,"22,24"
3254,2021-11-17,164,5,6,"172,220",1,"25,26,19,11,9"
3255,2021-11-17,165,2,5,"145,151",19,"11,12"
3256,2021-11-17,14,4,5,"153,167",7,"18,17,2"
3257,2021-11-17,109,2,5,"42,190",19,"11,12"
3258,2021-11-18,96,5,3,"43,82",5,"14,18,28,31"
3259,2021-11-18,52,3,5,"8,52",7,"15,16,25"
3260,2021-11-18,27,5,3,"172,220",2,"27,23,25,1"
3261,2021-11-18,122,4,5,"153,167",14,"28,29,6"
3262,2021-11-18,74,2,3,"9,162",2,"7,6"
3263,2021-11-18,135,3,1,"3,78",7,"25,29"
3264,2021-11-18,165,4,7,"277,256",3,"7,8,14,16"
3265,2021-11-18,166,3,7,"28,150",1,"5,7,8"
3266,2021-11-18,15,3,3,"142,162",8,"1,5,17"
3267,2021-11-18,110,3,6,"160,187",1,"5,7,8"
3268,2021-11-19,97,4,4,"81,46",2,"2,9,19,20"
3269,2021-11-19,53,4,6,"9,162",8,"17,19,31"
3270,2021-11-19,28,5,4,"277,256",3,"9,8,12,14,21"
3271,2021-11-19,123,4,6,"142,162",15,"16,14,13,6"
3272,2021-11-19,75,3,5,"4,156",12,"15,19,24"
3273,2021-11-19,136,4,2,"32,142",8,"11,10,2,9"
3274,2021-11-19,166,2,5,"42,190",5,"20,26"
3275,2021-11-19,167,4,4,"153,167",3,"4,6,13,19"
3276,2021-11-19,16,5,4,"180,192",9,"3,4,19,24"
3277,2021-11-19,111,4,7,"3,135",3,"4,6,13,19"
3278,2021-11-20,98,2,2,"32,142",12,"12,11"
3279,2021-11-20,54,4,7,"4,156",9,"30,16,28"
3280,2021-11-20,29,3,2,"42,190",4,"21,23,24"
3281,2021-11-20,124,4,7,"180,192",16,"6,5,11,13"
3282,2021-11-20,76,4,6,"4,62",19,"26,27,28,5"
3283,2021-11-20,137,4,3,"145,151",9,"9,4,3,15"
3284,2021-11-20,167,3,2,"160,187",6,"23,28,19"
3285,2021-11-20,168,4,5,"142,162",5,"18,17,2"
3286,2021-11-20,17,5,7,"172,220",10,"25,26,19,11,9"
3287,2021-11-20,112,4,5,"9,182",5,"18,17,2"
3288,2021-11-21,99,3,6,"145,151",19,"23,26,27"
3289,2021-11-21,55,3,5,"4,62",10,"28,20,19"
3290,2021-11-21,30,2,6,"160,187",5,"7,6"
3291,2021-11-21,125,5,5,"172,220",17,"27,23,25,1"
3292,2021-11-21,77,4,7,"3,78",18,"6,10,12,18"
3293,2021-11-21,138,4,5,"28,150",10,"18,19,21,25"
3294,2021-11-21,168,4,5,"3,135",8,"14,15,19,20"
3295,2021-11-21,42,3,2,"180,192",6,"1,5,17"
3296,2021-11-21,18,4,1,"277,256",11,"7,8,14,16"
3297,2021-11-21,113,3,2,"9,210",6,"1,5,17"
3298,2021-11-22,100,4,1,"28,150",18,"28,29,6"
3299,2021-11-22,56,5,2,"3,78",11,"15,17,28,30,16"
3300,2021-11-22,31,3,1,"3,135",6,"15,19,24"
3301,2021-11-22,126,5,2,"277,256",18,"9,8,12,14,21"
3302,2021-11-22,78,3,5,"32,142",17,"24,23,30"
3303,2021-11-22,139,5,6,"153,167",11,"25,29,31,12"
3304,2021-11-22,42,4,7,"9,182",9,"21,22,24"
3305,2021-11-22,43,5,3,"172,220",8,"3,4,19,24"
3306,2021-11-22,19,2,2,"42,190",12,"20,26"
3307,2021-11-22,114,5,5,"8,79",8,"3,4,19,24"
3308,2021-11-23,101,4,5,"153,167",17,"16,14,13,6"
3309,2021-11-23,57,5,5,"1,90",12,"18,19,20,21,4"
3310,2021-11-23,32,4,5,"9,182",7,"26,27,28,5"
3311,2021-11-23,127,3,5,"42,190",19,"21,23,24"
3312,2021-11-23,79,5,2,"145,151",1,"30,31,4,7"
3313,2021-11-23,140,5,7,"142,162",12,"7,6,15,18,29"
3314,2021-11-23,43,4,4,"9,210",1,"19,18,5,31"
3315,2021-11-23,44,5,4,"277,256",9,"25,26,19,11,9"
3316,2021-11-23,20,3,3,"160,187",13,"23,28,19"
3317,2021-11-23,115,5,7,"9,126",9,"25,26,19,11,9"
3318,2021-11-24,102,4,7,"142,162",1,"6,5,11,13"
3319,2021-11-24,58,3,7,"3,36",13,"23,26,27"
3320,2021-11-24,33,4,7,"9,210",8,"6,10,12,18"
3321,2021-11-24,128,2,7,"160,187",1,"7,6"
3322,2021-11-24,80,5,5,"28,150",2,"31,19,18,10,9"
3323,2021-11-24,141,3,5,"180,192",13,"25,24,13"
3324,2021-11-24,44,5,5,"8,79",7,"31,14,15,16"
3325,2021-11-24,45,4,2,"42,190",1,"7,8,14,16"
3326,2021-11-24,21,4,5,"3,135",14,"14,15,19,20"
3327,2021-11-24,116,4,4,"8,52",1,"7,8,14,16"
3328,2021-11-25,103,5,8,"180,192",2,"27,23,25,1"
3329,2021-11-25,59,4,4,"38,91",14,"28,29,6"
3330,2021-11-25,34,3,8,"8,79",9,"24,23,30"
3331,2021-11-25,129,3,4,"3,135",3,"15,19,24"
3332,2021-11-25,81,4,7,"153,167",3,"18,19,21,23"
3333,2021-11-25,142,2,2,"172,220",14,"11,12"
3334,2021-11-25,45,5,2,"9,126",5,"20,21,26,4"
3335,2021-11-25,46,2,6,"160,187",7,"20,26"
3336,2021-11-25,22,4,6,"9,182",15,"21,22,24"
3337,2021-11-25,117,2,5,"9,162",7,"20,26"
3338,2021-11-26,104,5,3,"172,220",3,"9,8,12,14,21"
3339,2021-11-26,60,4,5,"126,189",15,"16,14,13,6"
3340,2021-11-26,35,5,3,"9,126",10,"30,31,4,7"
3341,2021-11-26,130,4,5,"9,182",5,"26,27,28,5"
3342,2021-11-26,82,2,4,"142,162",4,"22,24"
3343,2021-11-26,143,3,5,"277,256",15,"5,7,8"
3344,2021-11-26,46,3,3,"8,52",2,"12,16,8"
3345,2021-11-26,47,3,1,"3,135",5,"23,28,19"
3346,2021-11-26,23,4,7,"9,210",16,"19,18,5,31"
3347,2021-11-26,118,3,2,"4,156",5,"23,28,19"
3348,2021-11-27,105,3,4,"277,256",4,"21,23,24"
3349,2021-11-27,61,4,2,"123,178",16,"6,5,11,13"
3350,2021-11-27,36,5,4,"8,52",11,"31,19,18,10,9"
3351,2021-11-27,131,4,2,"9,210",6,"6,10,12,18"
3352,2021-11-27,83,3,5,"180,192",5,"25,29"
3353,2021-11-27,144,4,7,"42,190",16,"4,6,13,19"
3354,2021-11-27,47,2,4,"9,162",12,"1,9"
3355,2021-11-27,48,4,5,"9,182",2,"14,15,19,20"
3356,2021-11-27,24,5,5,"8,79",17,"31,14,15,16"
3357,2021-11-27,119,4,3,"4,62",2,"14,15,19,20"
3358,2021-11-28,106,2,6,"42,190",5,"7,6"
3359,2021-11-28,62,5,3,"189,230",17,"27,23,25,1"
3360,2021-11-28,37,4,6,"9,162",12,"18,19,21,23"
3361,2021-11-28,132,3,3,"8,79",8,"24,23,30"
3362,2021-11-28,84,4,2,"172,220",6,"11,10,2,9"
3363,2021-11-28,145,4,4,"160,187",17,"18,17,2"
3364,2021-11-28,48,3,2,"4,156",19,"15,16,25"
3365,2021-11-28,49,4,7,"9,210",12,"21,22,24"
3366,2021-11-28,25,5,2,"9,126",18,"20,21,26,4"
3367,2021-11-28,120,4,4,"3,78",12,"21,22,24"
3368,2021-11-29,107,3,5,"160,187",6,"15,19,24"
3369,2021-11-29,63,5,4,"230,277",18,"9,8,12,14,21"
3370,2021-11-29,38,2,5,"4,156",13,"22,24"
3371,2021-11-29,133,5,4,"9,126",9,"30,31,4,7"
3372,2021-11-29,85,4,3,"277,256",7,"9,4,3,15"
3373,2021-11-29,146,3,5,"3,135",18,"1,5,17"
3374,2021-11-29,49,4,6,"4,62",18,"17,19,31"
3375,2021-11-29,50,4,5,"8,79",19,"19,18,5,31"
3376,2021-11-29,26,3,5,"8,52",19,"12,16,8"
3377,2021-11-29,121,4,2,"32,142",19,"19,18,5,31"
3378,2021-11-30,108,4,3,"3,135",7,"26,27,28,5"
3379,2021-11-30,64,3,2,"156,48",19,"21,23,24"
3380,2021-11-30,39,3,3,"4,62",14,"25,29"
3381,2021-11-30,134,5,2,"8,52",1,"31,19,18,10,9"
3382,2021-11-30,86,4,4,"42,190",8,"18,19,21,25"
3383,2021-11-30,147,5,2,"9,182",19,"3,4,19,24"
3384,2021-11-30,50,4,1,"3,78",17,"30,16,28"
3385,2021-11-30,51,5,2,"9,126",18,"31,14,15,16"
3386,2021-11-30,27,2,7,"9,162",1,"1,9"
3387,2021-11-30,122,5,6,"145,151",18,"31,14,15,16"
3388,2021-12-01,109,4,4,"9,182",8,"6,10,12,18"
3389,2021-12-01,65,2,6,"48,79",1,"7,6"
3390,2021-12-01,40,4,4,"3,78",15,"11,10,2,9"
3391,2021-12-01,135,4,6,"9,162",7,"18,19,21,23"
3392,2021-12-01,32,4,3,"3,135",5,"21,22,24"
3393,2021-12-01,87,5,2,"160,187",9,"25,29,31,12"
3394,2021-12-01,148,5,3,"9,210",1,"25,26,19,11,9"
3395,2021-12-01,51,3,5,"1,90",1,"28,20,19"
3396,2021-12-01,52,5,3,"8,52",17,"20,21,26,4"
3397,2021-12-01,28,3,4,"4,156",3,"15,16,25"
3398,2021-12-01,123,5,1,"28,150",17,"20,21,26,4"
3399,2021-12-02,110,3,7,"9,210",9,"24,23,30"
3400,2021-12-02,66,3,1,"65,45",3,"15,19,24"
3401,2021-12-02,41,4,7,"1,90",16,"9,4,3,15"
3402,2021-12-02,136,2,1,"4,156",5,"22,24"
3403,2021-12-02,33,4,4,"9,182",5,"19,18,5,31"
3404,2021-12-02,88,5,6,"3,135",10,"7,6,15,18,29"
3405,2021-12-02,149,4,4,"8,79",3,"7,8,14,16"
3406,2021-12-02,52,5,7,"3,36",2,"15,17,28,30,16"
3407,2021-12-02,53,3,4,"9,162",1,"12,16,8"
3408,2021-12-02,29,4,5,"4,62",5,"17,19,31"
3409,2021-12-02,124,3,5,"153,167",1,"12,16,8"
3410,2021-12-03,111,5,1,"8,79",10,"30,31,4,7"
3411,2021-12-03,67,4,5,"43,82",5,"26,27,28,5"
3412,2021-12-03,42,4,1,"3,36",17,"18,19,21,25"
3413,2021-12-03,137,3,5,"4,62",2,"25,29"
3414,2021-12-03,34,5,7,"9,210",1,"31,14,15,16"
3415,2021-12-03,89,3,1,"9,182",11,"25,24,13"
3416,2021-12-03,150,2,2,"9,126",5,"20,26"
3417,2021-12-03,53,5,5,"38,91",3,"18,19,20,21,4"
3418,2021-12-03,54,2,2,"4,156",2,"1,9"
3419,2021-12-03,30,4,2,"3,78",6,"30,16,28"
3420,2021-12-03,125,2,7,"142,162",2,"1,9"
3421,2021-12-04,112,5,2,"9,126",11,"31,19,18,10,9"
3422,2021-12-04,68,4,7,"81,46",6,"6,10,12,18"
3423,2021-12-04,43,5,2,"38,91",18,"25,29,31,12"
3424,2021-12-04,138,4,7,"3,78",12,"11,10,2,9"
3425,2021-12-04,35,5,1,"8,79",3,"20,21,26,4"
3426,2021-12-04,90,2,5,"9,210",12,"11,12"
3427,2021-12-04,151,3,6,"8,52",6,"23,28,19"
3428,2021-12-04,54,3,2,"126,189",4,"23,26,27"
3429,2021-12-04,55,3,6,"4,62",3,"15,16,25"
3430,2021-12-04,31,3,3,"28,150",8,"28,20,19"
3431,2021-12-04,126,3,8,"180,192",3,"15,16,25"
3432,2021-12-05,113,4,3,"8,52",12,"18,19,21,23"
3433,2021-12-05,57,3,5,"32,142",8,"24,23,30"
3434,2021-12-05,44,5,3,"126,189",19,"7,6,15,18,29"
3435,2021-12-05,139,4,5,"32,142",19,"9,4,3,15"
3436,2021-12-05,36,3,2,"9,126",5,"12,16,8"
3437,2021-12-05,91,3,7,"8,79",13,"5,7,8"
3438,2021-12-05,152,4,1,"9,162",8,"14,15,19,20"
3439,2021-12-05,55,4,3,"123,178",5,"28,29,6"
3440,2021-12-05,56,4,1,"3,78",4,"17,19,31"
3441,2021-12-05,32,5,4,"153,167",9,"15,17,28,30,16"
3442,2021-12-05,127,4,3,"172,220",4,"17,19,31"
3443,2021-12-06,114,2,5,"9,162",13,"22,24"
3444,2021-12-06,58,5,2,"145,151",9,"30,31,4,7"
3445,2021-12-06,45,3,5,"123,178",1,"25,24,13"
3446,2021-12-06,140,4,2,"145,151",18,"18,19,21,25"
3447,2021-12-06,37,2,3,"8,52",6,"1,9"
3448,2021-12-06,92,4,4,"9,126",14,"4,6,13,19"
3449,2021-12-06,153,4,5,"4,156",9,"21,22,24"
3450,2021-12-06,56,4,4,"189,230",6,"16,14,13,6"
3451,2021-12-06,57,4,5,"32,142",5,"30,16,28"
3452,2021-12-06,33,5,2,"142,162",1,"18,19,20,21,4"
3453,2021-12-06,128,4,4,"277,256",5,"30,16,28"
3454,2021-12-07,115,3,6,"4,156",14,"25,29"
3455,2021-12-07,59,5,3,"28,150",1,"31,19,18,10,9"
3456,2021-12-07,46,2,6,"189,230",3,"11,12"
3457,2021-12-07,141,5,3,"28,150",17,"25,29,31,12"
3458,2021-12-07,38,3,5,"9,162",8,"15,16,25"
3459,2021-12-07,93,4,6,"8,52",15,"18,17,2"
3460,2021-12-07,154,4,7,"4,62",1,"19,18,5,31"
3461,2021-12-07,57,4,2,"230,277",7,"6,5,11,13"
3462,2021-12-07,58,3,7,"145,151",6,"28,20,19"
3463,2021-12-07,34,4,6,"180,192",7,"1,6,29"
3464,2021-12-07,129,3,6,"42,190",6,"28,20,19"
3465,2021-12-08,116,4,7,"4,62",15,"11,10,2,9"
3466,2021-12-08,60,4,4,"153,167",7,"18,19,21,23"
3467,2021-12-08,47,3,7,"230,277",5,"5,7,8"
3468,2021-12-08,142,5,4,"153,167",1,"7,6,15,18,29"
3469,2021-12-08,39,4,6,"4,156",9,"17,19,31"
3470,2021-12-08,63,4,7,"160,187",16,"18,19,21,25"
3471,2021-12-08,94,3,5,"9,162",16,"1,5,17"
3472,2021-12-08,155,5,8,"3,78",7,"31,14,15,16"
3473,2021-12-08,58,5,6,"156,48",8,"27,23,25,1"
3474,2021-12-08,59,5,8,"28,150",7,"15,17,28,30,16"
3475,2021-12-08,35,3,1,"172,220",5,"3,5,28"
3476,2021-12-08,130,5,5,"160,187",7,"15,17,28,30,16"
3477,2021-12-09,117,4,5,"3,78",16,"9,4,3,15"
3478,2021-12-09,61,2,2,"142,162",5,"22,24"
3479,2021-12-09,48,4,5,"156,48",6,"4,6,13,19"
3480,2021-12-09,143,3,2,"142,162",2,"25,24,13"
3481,2021-12-09,40,4,7,"4,62",1,"30,16,28"
3482,2021-12-09,64,5,5,"3,135",17,"25,29,31,12"
3483,2021-12-09,95,5,3,"4,156",17,"3,4,19,24"
3484,2021-12-09,156,5,3,"1,90",5,"20,21,26,4"
3485,2021-12-09,59,5,1,"48,79",9,"9,8,12,14,21"
3486,2021-12-09,60,5,3,"153,167",8,"18,19,20,21,4"
3487,2021-12-09,36,5,5,"277,256",2,"13,18,26,24"
3488,2021-12-09,131,5,3,"3,135",8,"18,19,20,21,4"
3489,2021-12-10,118,4,2,"32,142",17,"18,19,21,25"
3490,2021-12-10,62,3,6,"180,192",2,"25,29"
3491,2021-12-10,49,4,2,"48,79",8,"18,17,2"
3492,2021-12-10,144,2,6,"180,192",3,"11,12"
3493,2021-12-10,41,3,5,"3,78",7,"28,20,19"
3494,2021-12-10,65,5,2,"9,182",18,"7,6,15,18,29"
3495,2021-12-10,96,5,4,"4,62",18,"25,26,19,11,9"
3496,2021-12-10,157,3,4,"3,36",2,"12,16,8"
3497,2021-12-10,60,3,5,"65,45",10,"21,23,24"
3498,2021-12-10,61,4,4,"142,162",9,"1,6,29"
3499,2021-12-10,37,5,7,"42,190",12,"14,18,28,31"
3500,2021-12-10,132,4,4,"9,182",9,"1,6,29"
3501,2021-12-11,119,5,5,"145,151",18,"25,29,31,12"
3502,2021-12-11,63,4,1,"172,220",12,"11,10,2,9"
3503,2021-12-11,50,3,5,"65,45",9,"1,5,17"
3504,2021-12-11,145,3,1,"172,220",4,"5,7,8"
3505,2021-12-11,8,4,2,"172,220",11,"6,10,12,18"
3506,2021-12-11,20,3,3,"4,62",8,"25,24,13"
3507,2021-12-11,42,5,2,"1,90",5,"15,17,28,30,16"
3508,2021-12-11,66,3,5,"9,210",19,"25,24,13"
3509,2021-12-11,97,4,7,"3,78",19,"7,8,14,16"
3510,2021-12-11,158,2,6,"38,91",12,"1,9"
3511,2021-12-11,61,3,7,"43,82",11,"11,15,13"
3512,2021-12-11,62,3,6,"180,192",10,"3,5,28"
3513,2021-12-11,38,4,8,"160,187",19,"2,9,19,20"
3514,2021-12-11,133,3,7,"9,210",10,"3,5,28"
3515,2021-12-12,120,5,7,"28,150",19,"7,6,15,18,29"
3516,2021-12-12,64,4,5,"277,256",19,"9,4,3,15"
3517,2021-12-12,51,5,7,"43,82",1,"3,4,19,24"
3518,2021-12-12,146,4,5,"277,256",5,"4,6,13,19"
3519,2021-12-12,9,3,3,"277,256",12,"24,23,30"
3520,2021-12-12,21,2,4,"3,78",9,"11,12"
3521,2021-12-12,43,5,5,"3,36",2,"18,19,20,21,4"
3522,2021-12-12,67,2,7,"8,79",1,"11,12"
3523,2021-12-12,98,2,1,"32,142",2,"20,26"
3524,2021-12-12,159,3,5,"126,189",19,"15,16,25"
3525,2021-12-12,62,4,8,"81,46",12,"15,16,9,21"
3526,2021-12-12,63,5,5,"172,220",11,"13,18,26,24"
3527,2021-12-12,39,2,3,"3,135",18,"12,11"
3528,2021-12-12,134,5,1,"8,79",11,"13,18,26,24"
3529,2021-12-13,121,3,4,"153,167",1,"25,24,13"
3530,2021-12-13,52,5,4,"81,46",7,"25,26,19,11,9"
3531,2021-12-13,10,5,5,"42,190",13,"30,31,4,7"
3532,2021-12-13,22,3,2,"32,142",11,"5,7,8"
3533,2021-12-13,44,3,7,"38,91",12,"23,26,27"
3534,2021-12-13,68,3,4,"9,126",3,"5,7,8"
3535,2021-12-13,99,3,2,"145,151",4,"23,28,19"
3536,2021-12-13,63,4,3,"32,142",13,"21,31,30"
3537,2021-12-13,64,5,3,"277,256",12,"14,18,28,31"
3538,2021-12-13,40,3,4,"9,182",17,"23,26,27"
3539,2021-12-14,122,2,5,"142,162",3,"11,12"
3540,2021-12-14,53,4,5,"35,98",5,"7,8,14,16"
3541,2021-12-14,11,5,6,"160,187",14,"31,19,18,10,9"
3542,2021-12-14,23,4,6,"145,151",15,"4,6,13,19"
3543,2021-12-14,45,4,4,"126,189",19,"28,29,6"
3544,2021-12-14,69,4,5,"8,52",5,"4,6,13,19"
3545,2021-12-14,100,4,3,"28,150",5,"14,15,19,20"
3546,2021-12-14,64,3,4,"145,151",14,"26,27,18"
3547,2021-12-14,65,4,4,"42,190",13,"2,9,19,20"
3548,2021-12-14,41,4,6,"9,210",1,"28,29,6"
3549,2021-12-15,123,3,2,"180,192",5,"5,7,8"
3550,2021-12-15,54,2,2,"65,72",2,"20,26"
3551,2021-12-15,12,4,7,"3,135",15,"18,19,21,23"
3552,2021-12-15,24,4,1,"28,150",16,"18,17,2"
3553,2021-12-15,46,4,6,"123,178",18,"16,14,13,6"
3554,2021-12-15,70,4,2,"9,162",6,"18,17,2"
3555,2021-12-15,101,4,5,"153,167",8,"21,22,24"
3556,2021-12-15,65,5,6,"28,150",15,"18,4,5,6,19"
3557,2021-12-15,66,2,7,"160,187",14,"12,11"
3558,2021-12-15,42,4,5,"8,79",2,"16,14,13,6"
3559,2021-12-16,124,4,3,"172,220",6,"4,6,13,19"
